date,district,rainfall_mm,rain_3day_mm,threshold_1day_mm,threshold_3day_mm,flood_intensity
2019-05-03,bankura,84.97523941532258,91.42943296124858,37.31541190837371,91.21545133158018,1.2772156347617278
2019-05-04,bankura,2.3691935385427167,92.98152972805885,37.31541190837371,91.21545133158018,0.019361614405203502
2019-05-05,bankura,0.2660483698691091,87.6104813237344,37.31541190837371,91.21545133158018,0.0
2019-04-26,barabanki,0.0,0.0,40.70709709306993,99.5062373386154,0.0
2019-04-27,barabanki,0.0,0.0,40.70709709306993,99.5062373386154,0.0
2019-04-28,barabanki,0.0,0.0,40.70709709306993,99.5062373386154,0.0
2019-04-29,barabanki,0.0,0.0,40.70709709306993,99.5062373386154,0.0
2019-04-30,barabanki,0.0,0.0,40.70709709306993,99.5062373386154,0.0
2019-05-01,barabanki,0.0,0.0,40.70709709306993,99.5062373386154,0.0
2019-05-02,barabanki,0.0,0.0,40.70709709306993,99.5062373386154,0.0
2019-05-03,barabanki,0.020897434307978704,0.020897434307978704,40.70709709306993,99.5062373386154,0.0
2019-05-04,barabanki,0.0,0.020897434307978704,40.70709709306993,99.5062373386154,0.0
2019-05-05,barabanki,0.0,0.020897434307978704,40.70709709306993,99.5062373386154,0.0
2019-04-26,bargarh,0.0,0.0,40.4098035100556,98.77951969124702,0.0
2019-04-27,bargarh,0.0,0.0,40.4098035100556,98.77951969124702,0.0
2019-04-28,bargarh,0.0,0.0,40.4098035100556,98.77951969124702,0.0
2019-04-29,bargarh,0.0,0.0,40.4098035100556,98.77951969124702,0.0
2019-04-30,bargarh,0.046900000572204587,0.046900000572204587,40.4098035100556,98.77951969124702,0.0
2019-05-01,bargarh,0.0011999999731779098,0.04810000054538249,40.4098035100556,98.77951969124702,0.0
2019-05-02,bargarh,2.5905999755859375,2.63869997613132,40.4098035100556,98.77951969124702,0.0
2019-05-03,bargarh,2.5475997924804688,5.139399768039585,40.4098035100556,98.77951969124702,0.0
2019-05-04,bargarh,0.09730000495910644,5.235499773025513,40.4098035100556,98.77951969124702,0.0
2019-05-05,bargarh,0.11489999771118165,2.759799795150757,40.4098035100556,98.77951969124702,0.0
2019-04-26,barpeta,3.709090839732777,0.0,36.41896763895418,89.02414311744354,0.0
2019-04-27,barpeta,10.822045759721236,0.0,36.41896763895418,89.02414311744354,0.0
2019-04-28,barpeta,7.26159043745561,21.792727036909625,36.41896763895418,89.02414311744354,0.0
2019-04-29,barpeta,4.907954476096413,22.991590673273258,36.41896763895418,89.02414311744354,0.0
2019-04-30,barpeta,48.22750022194602,60.39704513549805,36.41896763895418,89.02414311744354,0.32424127723931667
2019-05-01,barpeta,34.59045132723722,87.72590602527966,36.41896763895418,89.02414311744354,0.0
2019-05-02,barpeta,14.42863603071733,97.24658757990058,36.41896763895418,89.02414311744354,0.09236196131210966
2019-05-03,barpeta,27.386363636363637,76.40545099431819,36.41896763895418,89.02414311744354,0.0
2019-05-04,barpeta,46.35908647017045,88.17408613725142,36.41896763895418,89.02414311744354,0.272937962705571
2019-05-05,barpeta,5.200454365123402,78.9459044716575,36.41896763895418,89.02414311744354,0.0
2019-04-26,bastar,0.027291665474573772,0.0,43.31584651391025,105.88318036733617,0.0
2019-04-27,bastar,0.09781249364217122,0.0,43.31584651391025,105.88318036733617,0.0
2019-04-28,bastar,0.13187498847643533,0.2569791475931803,43.31584651391025,105.88318036733617,0.0
2019-04-29,bastar,1.394791603088379,1.6244790852069855,43.31584651391025,105.88318036733617,0.0
2019-04-30,bastar,0.017291666318972904,1.5439582578837872,43.31584651391025,105.88318036733617,0.0
2019-05-01,bastar,0.1875,1.5995832694073517,43.31584651391025,105.88318036733617,0.0
2019-05-02,bastar,1.1609374682108562,1.365729134529829,43.31584651391025,105.88318036733617,0.0
2019-05-03,bastar,0.3321874737739563,1.6806249419848125,43.31584651391025,105.88318036733617,0.0
2019-05-04,bastar,0.12614582975705466,1.619270771741867,43.31584651391025,105.88318036733617,0.0
2019-05-05,bastar,0.009895833830038706,0.46822913736104965,43.31584651391025,105.88318036733617,0.0
